k1,b,query_id,P@10,R@10,F1@10,AP,RR,NDCG@10,num_relevant
1.200000,1.000000,63,0.000000,0.000000,0.000000,0.046796,0.045455,0.000000,3.000000
1.200000,1.000000,64,0.100000,0.500000,0.166667,0.532258,1.000000,0.772538,2.000000
1.200000,1.000000,65,0.500000,0.333333,0.400000,0.242983,0.500000,0.390388,15.000000
1.200000,1.000000,66,0.200000,0.400000,0.266667,0.141490,0.333333,0.359387,5.000000
1.200000,1.000000,67,0.700000,0.500000,0.583333,0.545380,1.000000,0.744198,14.000000
1.200000,1.000000,68,0.100000,0.200000,0.133333,0.054876,0.166667,0.194113,5.000000
1.200000,1.000000,69,0.000000,0.000000,0.000000,0.034794,0.052632,0.000000,5.000000
1.200000,1.000000,70,0.100000,0.100000,0.100000,0.073755,0.142857,0.074550,10.000000
1.200000,1.000000,71,0.000000,0.000000,0.000000,0.040879,0.083333,0.000000,8.000000
1.200000,1.000000,72,0.300000,0.176471,0.222222,0.118739,0.500000,0.272673,17.000000
1.200000,1.000000,73,0.600000,0.300000,0.400000,0.343853,1.000000,0.613618,20.000000
1.200000,1.000000,74,0.000000,0.000000,0.000000,0.117874,0.076923,0.000000,6.000000
1.200000,1.000000,75,0.000000,0.000000,0.000000,0.032345,0.076923,0.000000,5.000000
1.200000,1.000000,76,0.200000,0.285714,0.235294,0.200835,0.500000,0.309260,7.000000
1.200000,1.000000,77,0.300000,0.500000,0.375000,0.297157,0.500000,0.306966,6.000000
1.200000,1.000000,78,0.300000,1.000000,0.461538,0.555556,0.500000,0.621721,3.000000
1.200000,1.000000,79,0.000000,0.000000,0.000000,0.059582,0.076923,0.000000,5.000000
1.200000,1.000000,80,0.000000,0.000000,0.000000,0.019317,0.031250,0.000000,4.000000
1.200000,1.000000,81,0.200000,1.000000,0.333333,0.500000,0.500000,0.633016,2.000000
1.200000,1.000000,82,0.300000,0.600000,0.400000,0.374897,1.000000,0.523010,5.000000
1.200000,1.000000,83,0.100000,0.250000,0.142857,0.096246,0.250000,0.168128,4.000000
1.200000,1.000000,84,0.400000,0.363636,0.380952,0.394806,1.000000,0.265309,11.000000
1.200000,1.000000,85,0.100000,0.250000,0.142857,0.262168,1.000000,0.135083,4.000000
1.200000,1.000000,86,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
1.200000,1.000000,87,0.000000,0.000000,0.000000,0.011587,0.013514,0.000000,8.000000
1.200000,1.000000,88,0.600000,1.000000,0.750000,0.649603,0.500000,0.659825,6.000000
1.200000,1.000000,89,0.100000,0.166667,0.125000,0.172776,0.250000,0.213959,6.000000
1.200000,1.000000,90,0.200000,0.153846,0.173913,0.214344,0.500000,0.066060,13.000000
1.200000,1.000000,91,0.400000,0.444444,0.421053,0.328778,1.000000,0.537351,9.000000
1.200000,1.000000,92,0.600000,0.461538,0.521739,0.521802,1.000000,0.239589,13.000000
1.200000,1.000000,93,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
1.200000,1.000000,94,0.600000,0.500000,0.545455,0.541188,1.000000,0.320585,12.000000
1.200000,1.000000,95,0.200000,1.000000,0.333333,0.309524,0.333333,0.351866,2.000000
1.200000,1.000000,96,0.600000,0.461538,0.521739,0.403182,0.500000,0.371197,13.000000
1.200000,1.000000,97,0.300000,0.300000,0.300000,0.196170,0.500000,0.253658,10.000000
1.200000,1.000000,98,0.000000,0.000000,0.000000,0.025941,0.041667,0.000000,5.000000
1.200000,1.000000,99,0.200000,0.500000,0.285714,0.246668,0.333333,0.436918,4.000000
1.200000,1.000000,100,0.300000,0.333333,0.315789,0.221339,0.500000,0.381736,9.000000
1.200000,1.000000,101,0.500000,0.833333,0.625000,0.758756,1.000000,0.839840,6.000000
1.200000,1.000000,102,0.200000,0.500000,0.285714,0.425611,1.000000,0.443157,4.000000
1.200000,1.000000,103,0.000000,0.000000,0.000000,0.026019,0.050000,0.000000,2.000000
1.200000,1.000000,104,0.100000,0.200000,0.133333,0.141689,0.250000,0.146068,5.000000
1.200000,1.000000,105,0.300000,0.600000,0.400000,0.537800,1.000000,0.794323,5.000000
1.200000,1.000000,106,0.300000,0.600000,0.400000,0.396061,1.000000,0.736758,5.000000
1.200000,1.000000,107,0.300000,0.428571,0.352941,0.331783,0.500000,0.336816,7.000000
1.200000,1.000000,108,0.600000,0.857143,0.705882,0.768707,1.000000,0.751832,7.000000
1.200000,1.000000,109,0.000000,0.000000,0.000000,0.039427,0.024390,0.000000,5.000000
1.200000,1.000000,110,0.100000,0.250000,0.142857,0.281462,1.000000,0.568298,4.000000
1.200000,1.000000,111,0.200000,0.285714,0.235294,0.260288,0.333333,0.125858,7.000000
1.200000,1.000000,112,0.100000,0.500000,0.166667,0.300000,0.500000,0.173765,2.000000
1.200000,1.000000,113,0.200000,0.500000,0.285714,0.360637,1.000000,0.529436,4.000000
1.200000,1.000000,114,0.100000,0.250000,0.142857,0.067774,0.200000,0.261287,4.000000
1.200000,1.000000,115,0.100000,0.250000,0.142857,0.037305,0.125000,0.165447,4.000000
1.200000,1.000000,116,0.100000,0.200000,0.133333,0.059718,0.250000,0.064371,5.000000
1.200000,1.000000,117,0.000000,0.000000,0.000000,0.037650,0.034483,0.000000,2.000000
1.200000,1.000000,118,0.200000,0.666667,0.307692,0.190199,0.250000,0.386300,3.000000
1.200000,1.000000,119,0.100000,1.000000,0.181818,1.000000,1.000000,1.000000,1.000000
1.200000,1.000000,120,0.400000,0.444444,0.421053,0.447518,0.500000,0.516360,9.000000
1.200000,1.000000,121,0.400000,0.571429,0.470588,0.574230,1.000000,0.506774,7.000000
1.200000,1.000000,122,0.400000,0.444444,0.421053,0.296567,0.333333,0.186624,9.000000
1.200000,1.000000,123,0.000000,0.000000,0.000000,0.084967,0.058824,0.000000,2.000000
1.200000,1.000000,124,0.000000,0.000000,0.000000,0.004481,0.007092,0.000000,4.000000
1.200000,1.000000,125,0.300000,0.176471,0.222222,0.280796,1.000000,0.424079,17.000000
1.200000,1.000000,126,0.200000,0.250000,0.222222,0.222352,1.000000,0.571145,8.000000
1.200000,1.000000,127,0.100000,0.200000,0.133333,0.095195,0.250000,0.094075,5.000000
1.200000,1.000000,128,0.000000,0.000000,0.000000,0.015885,0.024390,0.000000,2.000000
1.200000,1.000000,129,0.400000,0.571429,0.470588,0.382519,0.500000,0.537721,7.000000
1.200000,1.000000,130,0.400000,0.800000,0.533333,0.483906,1.000000,0.601227,5.000000
1.200000,1.000000,131,0.400000,0.500000,0.444444,0.332986,0.166667,0.173089,8.000000
1.200000,1.000000,132,0.700000,0.466667,0.560000,0.642198,0.500000,0.441113,15.000000
1.200000,1.000000,133,0.200000,0.285714,0.235294,0.246630,0.142857,0.281085,7.000000
1.200000,1.000000,134,0.100000,0.500000,0.166667,0.186667,0.333333,0.168676,2.000000
1.200000,1.000000,135,0.400000,0.500000,0.444444,0.665287,1.000000,0.136378,8.000000
1.200000,1.000000,136,0.100000,0.333333,0.153846,0.403799,1.000000,0.929891,3.000000
1.200000,1.000000,137,0.200000,0.500000,0.285714,0.206151,0.250000,0.209895,4.000000
1.200000,1.000000,138,0.100000,0.500000,0.166667,0.102679,0.142857,0.204382,2.000000
1.200000,1.000000,139,0.000000,0.000000,0.000000,0.009547,0.009009,0.000000,4.000000
1.200000,1.000000,140,0.200000,0.333333,0.250000,0.174333,0.500000,0.466779,6.000000
1.200000,1.000000,141,0.200000,0.333333,0.250000,0.143521,0.200000,0.224042,6.000000
1.200000,1.000000,142,0.100000,1.000000,0.181818,0.100000,0.100000,0.289065,1.000000
1.200000,1.000000,143,0.200000,1.000000,0.333333,0.666667,1.000000,0.831555,2.000000
1.200000,1.000000,144,0.500000,0.833333,0.625000,0.384834,0.250000,0.497634,6.000000
1.200000,1.000000,145,0.400000,0.571429,0.470588,0.299117,0.333333,0.449719,7.000000
1.200000,1.000000,146,0.200000,1.000000,0.333333,0.833333,1.000000,0.621567,2.000000
1.200000,1.000000,147,0.300000,0.300000,0.300000,0.228827,0.500000,0.324965,10.000000
1.200000,1.000000,148,0.200000,0.333333,0.250000,0.294574,1.000000,0.543166,6.000000
1.200000,1.000000,149,0.400000,0.363636,0.380952,0.388128,1.000000,0.469756,11.000000
1.200000,1.000000,150,0.200000,1.000000,0.333333,0.833333,1.000000,0.919721,2.000000
1.200000,1.000000,151,0.000000,0.000000,0.000000,0.028582,0.037037,0.000000,5.000000
1.200000,1.000000,152,0.000000,0.000000,0.000000,0.028171,0.083333,0.000000,6.000000
1.200000,1.000000,153,0.300000,0.428571,0.352941,0.343785,0.500000,0.322269,7.000000
1.200000,1.000000,154,0.200000,1.000000,0.333333,0.666667,1.000000,0.617742,2.000000
1.200000,1.000000,155,0.300000,0.500000,0.375000,0.273151,1.000000,0.229314,6.000000
1.200000,1.000000,156,0.600000,0.428571,0.500000,0.478706,1.000000,0.303253,14.000000
1.200000,1.000000,157,0.500000,0.128205,0.204082,0.350862,0.500000,0.357800,39.000000
1.200000,1.000000,158,0.300000,0.375000,0.333333,0.385503,1.000000,0.776753,8.000000
1.200000,1.000000,159,0.200000,0.250000,0.222222,0.087375,0.166667,0.132726,8.000000
1.200000,1.000000,160,0.100000,0.200000,0.133333,0.119778,0.500000,0.262511,5.000000
1.200000,1.000000,161,0.300000,0.500000,0.375000,0.533748,1.000000,0.797006,6.000000
1.200000,1.000000,162,0.200000,0.250000,0.222222,0.216480,0.500000,0.118856,8.000000
1.200000,1.000000,163,0.200000,0.666667,0.307692,0.264853,0.333333,0.416181,3.000000
1.200000,1.000000,164,0.300000,0.375000,0.333333,0.414893,1.000000,0.595963,8.000000
1.200000,1.000000,165,0.200000,1.000000,0.333333,0.583333,0.500000,0.693426,2.000000
1.200000,1.000000,166,0.000000,0.000000,0.000000,0.037623,0.090909,0.000000,8.000000
1.200000,1.000000,167,0.200000,1.000000,0.333333,0.500000,0.500000,0.641929,2.000000
1.200000,1.000000,168,0.100000,0.500000,0.166667,0.128788,0.166667,0.218407,2.000000
1.200000,1.000000,169,0.200000,0.500000,0.285714,0.276706,0.500000,0.397322,4.000000
1.200000,1.000000,170,0.400000,0.666667,0.500000,0.578020,1.000000,0.747396,6.000000
1.200000,1.000000,171,0.300000,1.000000,0.461538,0.638889,0.500000,0.657913,3.000000
1.200000,1.000000,172,0.400000,1.000000,0.571429,0.804167,1.000000,0.884969,4.000000
1.200000,1.000000,173,0.200000,1.000000,0.333333,1.000000,1.000000,1.000000,2.000000
1.200000,1.000000,174,0.100000,0.200000,0.133333,0.091185,0.250000,0.182668,5.000000
1.200000,1.000000,175,0.100000,0.200000,0.133333,0.059654,0.125000,0.127137,5.000000
1.200000,1.000000,176,0.100000,0.142857,0.117647,0.085010,0.166667,0.130362,7.000000
1.200000,1.000000,177,0.400000,0.800000,0.533333,0.690909,1.000000,0.871447,5.000000
1.200000,1.000000,178,0.200000,0.500000,0.285714,0.483824,1.000000,0.914078,4.000000
1.200000,1.000000,179,0.200000,0.500000,0.285714,0.334777,0.500000,0.441492,4.000000
1.200000,1.000000,180,0.400000,0.571429,0.470588,0.470378,0.500000,0.347516,7.000000
1.200000,1.000000,181,0.200000,0.400000,0.266667,0.269319,1.000000,0.294040,5.000000
1.200000,1.000000,182,0.200000,1.000000,0.333333,0.583333,0.500000,0.649031,2.000000
1.200000,1.000000,183,0.600000,0.461538,0.521739,0.634735,1.000000,0.582704,13.000000
1.200000,1.000000,184,0.300000,0.428571,0.352941,0.341019,1.000000,0.498369,7.000000
1.200000,1.000000,185,0.600000,0.666667,0.631579,0.808796,1.000000,0.789316,9.000000
1.200000,1.000000,186,0.400000,0.250000,0.307692,0.173117,0.500000,0.363624,16.000000
1.200000,1.000000,187,0.200000,0.333333,0.250000,0.156263,0.333333,0.199241,6.000000
1.200000,1.000000,188,0.500000,0.454545,0.476190,0.443372,1.000000,0.616479,11.000000
1.200000,1.000000,189,0.200000,0.222222,0.210526,0.121904,0.250000,0.110806,9.000000
1.200000,1.000000,190,0.200000,0.400000,0.266667,0.442232,1.000000,0.345207,5.000000
1.200000,1.000000,191,0.200000,0.153846,0.173913,0.356306,0.200000,0.057943,13.000000
1.200000,1.000000,192,0.300000,0.750000,0.428571,0.514881,0.500000,0.609620,4.000000
1.200000,1.000000,193,0.700000,0.777778,0.736842,0.819478,1.000000,0.774595,9.000000
1.200000,1.000000,194,0.100000,0.166667,0.125000,0.188394,0.333333,0.077129,6.000000
1.200000,1.000000,195,0.100000,0.333333,0.153846,0.098889,0.166667,0.167160,3.000000
1.200000,1.000000,196,0.300000,0.250000,0.272727,0.148757,0.500000,0.263839,12.000000
1.200000,1.000000,197,0.200000,0.666667,0.307692,0.622222,1.000000,0.625434,3.000000
1.200000,1.000000,198,0.300000,0.750000,0.428571,0.586842,1.000000,0.760068,4.000000
1.200000,1.000000,199,0.100000,0.125000,0.111111,0.114999,0.250000,0.074033,8.000000
1.200000,1.000000,200,0.100000,0.333333,0.153846,0.233822,0.333333,0.234639,3.000000
1.200000,1.000000,201,0.400000,0.250000,0.307692,0.299397,1.000000,0.569827,16.000000
1.200000,1.000000,202,0.300000,0.214286,0.250000,0.191622,0.500000,0.164252,14.000000
1.200000,1.000000,203,0.200000,0.142857,0.166667,0.126282,0.500000,0.240211,14.000000
1.200000,1.000000,204,0.000000,0.000000,0.000000,0.046772,0.090909,0.000000,14.000000
1.200000,1.000000,205,0.200000,1.000000,0.333333,0.642857,1.000000,0.817530,2.000000
1.200000,1.000000,206,0.200000,0.666667,0.307692,0.180071,0.333333,0.427627,3.000000
1.200000,1.000000,207,0.200000,0.400000,0.266667,0.177185,0.333333,0.301677,5.000000
1.200000,1.000000,208,0.600000,1.000000,0.750000,0.691667,0.500000,0.770140,6.000000
1.200000,1.000000,209,0.200000,0.166667,0.181818,0.138542,0.333333,0.097532,12.000000
1.200000,1.000000,210,0.200000,0.333333,0.250000,0.340002,1.000000,0.492365,6.000000
1.200000,1.000000,211,0.100000,0.090909,0.095238,0.139707,0.100000,0.017040,11.000000
1.200000,1.000000,212,0.600000,0.428571,0.500000,0.498388,1.000000,0.601985,14.000000
1.200000,1.000000,213,0.500000,0.454545,0.476190,0.542138,1.000000,0.540999,11.000000
1.200000,1.000000,214,0.100000,0.250000,0.142857,0.161479,0.500000,0.246302,4.000000
1.200000,1.000000,215,0.000000,0.000000,0.000000,0.051843,0.071429,0.000000,2.000000
1.200000,1.000000,216,0.000000,0.000000,0.000000,0.002451,0.002451,0.000000,1.000000
1.200000,1.000000,217,0.300000,0.200000,0.240000,0.329129,1.000000,0.418158,15.000000
1.200000,1.000000,218,0.200000,0.133333,0.160000,0.259394,1.000000,0.224551,15.000000
1.200000,1.000000,219,0.000000,0.000000,0.000000,0.036386,0.021739,0.000000,18.000000
1.200000,1.000000,220,0.300000,0.157895,0.206897,0.196054,1.000000,0.182177,19.000000
1.200000,1.000000,221,0.400000,0.222222,0.285714,0.223551,1.000000,0.282133,18.000000
1.200000,1.000000,222,0.600000,0.666667,0.631579,0.733199,1.000000,0.748049,9.000000
1.200000,1.000000,223,0.300000,0.750000,0.428571,0.432540,0.500000,0.580549,4.000000
1.200000,1.000000,224,0.100000,0.125000,0.111111,0.128410,0.166667,0.095162,8.000000
1.200000,1.000000,225,0.300000,0.125000,0.176471,0.090268,0.500000,0.136949,24.000000
2.000000,0.000000,1,0.400000,0.142857,0.210526,0.183911,1.000000,0.260207,28.000000
2.000000,0.000000,2,0.400000,0.166667,0.235294,0.243766,1.000000,0.572181,24.000000
2.000000,0.000000,3,0.500000,0.625000,0.555556,0.658920,1.000000,0.705246,8.000000
2.000000,0.000000,4,0.100000,0.500000,0.166667,0.277778,0.500000,0.386853,2.000000
2.000000,0.000000,5,0.300000,0.750000,0.428571,0.487048,1.000000,0.519002,4.000000
2.000000,0.000000,6,0.100000,0.250000,0.142857,0.147115,0.333333,0.128372,4.000000
2.000000,0.000000,7,0.200000,0.400000,0.266667,0.127979,0.200000,0.184662,5.000000
2.000000,0.000000,8,0.100000,0.090909,0.095238,0.150858,1.000000,0.306046,11.000000
2.000000,0.000000,9,0.300000,1.000000,0.461538,0.442857,0.500000,0.634050,3.000000
2.000000,0.000000,10,0.100000,0.125000,0.111111,0.106319,0.500000,0.102958,8.000000
2.000000,0.000000,11,0.100000,0.142857,0.117647,0.145719,0.142857,0.114139,7.000000
2.000000,0.000000,12,0.200000,0.400000,0.266667,0.242266,0.500000,0.199020,5.000000
2.000000,0.000000,13,0.000000,0.000000,0.000000,0.007837,0.004808,0.000000,4.000000
2.000000,0.000000,14,0.100000,0.500000,0.166667,0.543478,1.000000,0.959636,2.000000
2.000000,0.000000,15,0.200000,1.000000,0.333333,0.700000,1.000000,0.521098,2.000000
2.000000,0.000000,16,0.100000,0.333333,0.153846,0.107722,0.200000,0.111670,3.000000
2.000000,0.000000,17,0.000000,0.000000,0.000000,0.027730,0.041667,0.000000,2.000000
2.000000,0.000000,18,0.100000,0.333333,0.153846,0.350418,1.000000,0.469279,3.000000
2.000000,0.000000,19,0.100000,0.111111,0.105263,0.054419,0.333333,0.174527,9.000000
2.000000,0.000000,20,0.500000,0.555556,0.526316,0.428138,0.500000,0.521529,9.000000
2.000000,0.000000,21,0.000000,0.000000,0.000000,0.033950,0.040000,0.000000,4.000000
2.000000,0.000000,22,0.000000,0.000000,0.000000,0.001647,0.001647,0.000000,1.000000
2.000000,0.000000,23,0.300000,0.093750,0.142857,0.185702,0.333333,0.209800,32.000000
2.000000,0.000000,24,0.200000,0.666667,0.307692,0.369048,0.500000,0.575329,3.000000
2.000000,0.000000,25,0.600000,0.666667,0.631579,0.705197,1.000000,0.737860,9.000000
2.000000,0.000000,26,0.200000,0.333333,0.250000,0.153926,0.333333,0.367683,6.000000
2.000000,0.000000,27,0.100000,0.333333,0.153846,0.094127,0.166667,0.102823,3.000000
2.000000,0.000000,28,0.000000,0.000000,0.000000,0.003857,0.003096,0.000000,2.000000
2.000000,0.000000,29,0.200000,0.222222,0.210526,0.264796,1.000000,0.157901,9.000000
2.000000,0.000000,30,0.100000,0.142857,0.117647,0.114908,0.500000,0.235283,7.000000
2.000000,0.000000,31,0.000000,0.000000,0.000000,0.000887,0.000887,0.000000,1.000000
2.000000,0.000000,32,0.100000,0.166667,0.125000,0.106931,0.500000,0.050767,6.000000
2.000000,0.000000,33,0.300000,1.000000,0.461538,0.638889,0.500000,0.708996,3.000000
2.000000,0.000000,34,0.300000,0.500000,0.375000,0.389889,0.500000,0.449618,6.000000
2.000000,0.000000,35,0.000000,0.000000,0.000000,0.033825,0.066667,0.000000,3.000000
2.000000,0.000000,36,0.100000,0.500000,0.166667,0.502252,1.000000,0.337352,2.000000
2.000000,0.000000,37,0.000000,0.000000,0.000000,0.074989,0.076923,0.000000,9.000000
2.000000,0.000000,38,0.100000,0.100000,0.100000,0.050453,0.125000,0.035048,10.000000
2.000000,0.000000,39,0.100000,0.076923,0.086957,0.145065,1.000000,0.363812,13.000000
2.000000,0.000000,40,0.200000,0.166667,0.181818,0.142982,0.500000,0.120386,12.000000
2.000000,0.000000,41,0.300000,1.000000,0.461538,0.791667,1.000000,0.863558,3.000000
2.000000,0.000000,42,0.200000,0.400000,0.266667,0.139987,0.200000,0.270697,5.000000
2.000000,0.000000,43,0.300000,0.500000,0.375000,0.381658,1.000000,0.598735,6.000000
2.000000,0.000000,44,0.000000,0.000000,0.000000,0.002488,0.001355,0.000000,3.000000
2.000000,0.000000,45,0.200000,0.166667,0.181818,0.198725,1.000000,0.404902,12.000000
2.000000,0.000000,46,0.600000,0.400000,0.480000,0.451148,1.000000,0.674506,15.000000
2.000000,0.000000,47,0.400000,0.285714,0.333333,0.397153,1.000000,0.471300,14.000000
2.000000,0.000000,48,0.400000,0.363636,0.380952,0.244733,0.500000,0.393808,11.000000
2.000000,0.000000,49,0.000000,0.000000,0.000000,0.020125,0.020833,0.000000,2.000000
2.000000,0.000000,50,0.000000,0.000000,0.000000,0.021203,0.025641,0.000000,6.000000
2.000000,0.000000,51,0.400000,0.400000,0.400000,0.411804,1.000000,0.534668,10.000000
2.000000,0.000000,52,0.200000,0.500000,0.285714,0.254167,0.250000,0.218155,4.000000
2.000000,0.000000,53,0.200000,0.200000,0.200000,0.306846,1.000000,0.370613,10.000000
2.000000,0.000000,54,0.100000,0.111111,0.105263,0.143079,0.200000,0.174365,9.000000
2.000000,0.000000,55,0.300000,0.300000,0.300000,0.201502,0.250000,0.160775,10.000000
2.000000,0.000000,56,0.200000,0.200000,0.200000,0.143081,0.500000,0.139901,10.000000
2.000000,0.000000,57,0.200000,0.142857,0.166667,0.100932,0.200000,0.199036,14.000000
2.000000,0.000000,58,0.100000,0.111111,0.105263,0.096716,0.166667,0.186388,9.000000
2.000000,0.000000,59,0.100000,0.250000,0.142857,0.100710,0.125000,0.080994,4.000000
2.000000,0.000000,60,0.200000,0.400000,0.266667,0.369906,1.000000,0.401416,5.000000
2.000000,0.000000,61,0.300000,0.600000,0.400000,0.501547,1.000000,0.652515,5.000000
2.000000,0.000000,62,0.000000,0.000000,0.000000,0.022863,0.050000,0.000000,5.000000
2.000000,0.000000,63,0.000000,0.000000,0.000000,0.058090,0.058824,0.000000,3.000000
2.000000,0.000000,64,0.100000,0.500000,0.166667,0.526316,1.000000,0.772538,2.000000
2.000000,0.000000,65,0.000000,0.000000,0.000000,0.081968,0.090909,0.000000,15.000000
2.000000,0.000000,66,0.000000,0.000000,0.000000,0.051188,0.052632,0.000000,5.000000
2.000000,0.000000,67,0.100000,0.071429,0.083333,0.133165,0.250000,0.136456,14.000000
2.000000,0.000000,68,0.100000,0.200000,0.133333,0.082216,0.250000,0.234694,5.000000
2.000000,0.000000,69,0.100000,0.200000,0.133333,0.047889,0.100000,0.138636,5.000000
2.000000,0.000000,70,0.100000,0.100000,0.100000,0.106329,0.333333,0.111825,10.000000
2.000000,0.000000,71,0.100000,0.125000,0.111111,0.109675,0.500000,0.245668,8.000000
2.000000,0.000000,72,0.100000,0.058824,0.074074,0.055118,0.142857,0.111248,17.000000
2.000000,0.000000,73,0.700000,0.350000,0.466667,0.378526,1.000000,0.786198,20.000000
2.000000,0.000000,74,0.100000,0.166667,0.125000,0.198108,0.500000,0.313444,6.000000
2.000000,0.000000,75,0.000000,0.000000,0.000000,0.018430,0.023810,0.000000,5.000000
2.000000,0.000000,76,0.200000,0.285714,0.235294,0.154441,0.500000,0.310620,7.000000
2.000000,0.000000,77,0.200000,0.333333,0.250000,0.358188,1.000000,0.201161,6.000000
2.000000,0.000000,78,0.300000,1.000000,0.461538,0.809524,1.000000,0.809841,3.000000
2.000000,0.000000,79,0.000000,0.000000,0.000000,0.033800,0.071429,0.000000,5.000000
2.000000,0.000000,80,0.000000,0.000000,0.000000,0.009774,0.014286,0.000000,4.000000
2.000000,0.000000,81,0.200000,1.000000,0.333333,0.611111,1.000000,0.352855,2.000000
2.000000,0.000000,82,0.200000,0.400000,0.266667,0.157148,0.250000,0.246305,5.000000
2.000000,0.000000,83,0.200000,0.500000,0.285714,0.152242,0.333333,0.312706,4.000000
2.000000,0.000000,84,0.400000,0.363636,0.380952,0.382674,1.000000,0.224514,11.000000
2.000000,0.000000,85,0.100000,0.250000,0.142857,0.136144,0.500000,0.085228,4.000000
2.000000,0.000000,86,0.200000,1.000000,0.333333,0.416667,0.500000,0.605260,2.000000
2.000000,0.000000,87,0.000000,0.000000,0.000000,0.010290,0.013158,0.000000,8.000000
2.000000,0.000000,88,0.600000,1.000000,0.750000,0.594048,0.333333,0.642737,6.000000
2.000000,0.000000,89,0.100000,0.166667,0.125000,0.144091,0.250000,0.091697,6.000000
2.000000,0.000000,90,0.400000,0.307692,0.347826,0.261885,1.000000,0.392722,13.000000
2.000000,0.000000,91,0.300000,0.333333,0.315789,0.375067,1.000000,0.550315,9.000000
2.000000,0.000000,92,0.700000,0.538462,0.608696,0.475553,1.000000,0.274605,13.000000
2.000000,0.000000,93,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
2.000000,0.000000,94,0.400000,0.333333,0.363636,0.544196,1.000000,0.247838,12.000000
2.000000,0.000000,95,0.100000,0.500000,0.166667,0.576923,1.000000,0.063976,2.000000
2.000000,0.000000,96,0.700000,0.538462,0.608696,0.532307,1.000000,0.588122,13.000000
2.000000,0.000000,97,0.300000,0.300000,0.300000,0.207349,0.500000,0.270700,10.000000
2.000000,0.000000,98,0.000000,0.000000,0.000000,0.024620,0.071429,0.000000,5.000000
2.000000,0.000000,99,0.200000,0.500000,0.285714,0.284926,0.500000,0.523013,4.000000
2.000000,0.000000,100,0.300000,0.333333,0.315789,0.305564,1.000000,0.497455,9.000000
2.000000,0.000000,101,0.500000,0.833333,0.625000,0.553704,0.500000,0.553263,6.000000
2.000000,0.000000,102,0.100000,0.250000,0.142857,0.078853,0.166667,0.050059,4.000000
2.000000,0.000000,103,0.100000,0.500000,0.166667,0.072448,0.142857,0.204382,2.000000
2.000000,0.000000,104,0.100000,0.200000,0.133333,0.135345,0.500000,0.213986,5.000000
2.000000,0.000000,105,0.400000,0.800000,0.533333,0.443434,0.500000,0.620134,5.000000
2.000000,0.000000,106,0.300000,0.600000,0.400000,0.353147,0.500000,0.387045,5.000000
2.000000,0.000000,107,0.200000,0.285714,0.235294,0.237982,0.500000,0.314255,7.000000
2.000000,0.000000,108,0.500000,0.714286,0.588235,0.697279,1.000000,0.783572,7.000000
2.000000,0.000000,109,0.000000,0.000000,0.000000,0.032940,0.027778,0.000000,5.000000
2.000000,0.000000,110,0.000000,0.000000,0.000000,0.027816,0.035714,0.000000,4.000000
2.000000,0.000000,111,0.100000,0.142857,0.117647,0.209268,0.250000,0.066470,7.000000
2.000000,0.000000,112,0.200000,1.000000,0.333333,0.375000,0.500000,0.434413,2.000000
2.000000,0.000000,113,0.100000,0.250000,0.142857,0.084278,0.250000,0.168128,4.000000
2.000000,0.000000,114,0.100000,0.250000,0.142857,0.041738,0.100000,0.195239,4.000000
2.000000,0.000000,115,0.100000,0.250000,0.142857,0.043572,0.125000,0.165447,4.000000
2.000000,0.000000,116,0.100000,0.200000,0.133333,0.050594,0.142857,0.049821,5.000000
2.000000,0.000000,117,0.000000,0.000000,0.000000,0.028629,0.025000,0.000000,2.000000
2.000000,0.000000,118,0.200000,0.666667,0.307692,0.181944,0.200000,0.363386,3.000000
2.000000,0.000000,119,0.100000,1.000000,0.181818,0.500000,0.500000,0.630930,1.000000
2.000000,0.000000,120,0.300000,0.333333,0.315789,0.336192,0.500000,0.345070,9.000000
2.000000,0.000000,121,0.300000,0.428571,0.352941,0.498033,1.000000,0.567670,7.000000
2.000000,0.000000,122,0.100000,0.111111,0.105263,0.144776,0.333333,0.023685,9.000000
2.000000,0.000000,123,0.000000,0.000000,0.000000,0.088933,0.090909,0.000000,2.000000
2.000000,0.000000,124,0.000000,0.000000,0.000000,0.003874,0.005587,0.000000,4.000000
2.000000,0.000000,125,0.300000,0.176471,0.222222,0.276827,1.000000,0.396807,17.000000
2.000000,0.000000,126,0.200000,0.250000,0.222222,0.264015,1.000000,0.620999,8.000000
2.000000,0.000000,127,0.100000,0.200000,0.133333,0.162724,0.333333,0.109218,5.000000
2.000000,0.000000,128,0.000000,0.000000,0.000000,0.016803,0.024390,0.000000,2.000000
2.000000,0.000000,129,0.400000,0.571429,0.470588,0.389813,0.500000,0.568949,7.000000
2.000000,0.000000,130,0.300000,0.600000,0.400000,0.488717,1.000000,0.583868,5.000000
2.000000,0.000000,131,0.400000,0.500000,0.444444,0.319023,0.333333,0.268114,8.000000
2.000000,0.000000,132,0.500000,0.333333,0.400000,0.698548,1.000000,0.313272,15.000000
2.000000,0.000000,133,0.200000,0.285714,0.235294,0.268533,0.250000,0.348727,7.000000
2.000000,0.000000,134,0.100000,0.500000,0.166667,0.512048,1.000000,0.337352,2.000000
